UserID,Date ,TimeOnPark,Parks 
472195,06/01/2021,6.5,3
472195,07/01/2021,3.9,2
472195,08/01/2021,8.7,2
472195,09/01/2021,7.5,2
472195,10/01/2021,3.1,3
472195,11/01/2021,8.6,3
472195,12/01/2021,3.2,3
472195,13/01/2021,4,3
472195,14/01/2021,3.1,3
472195,15/01/2021,8.5,4
472195,16/01/2021,4,2
472195,17/01/2021,6.7,2
472195,18/01/2021,7.5,1
474170,27/11/2020,1.1,3
474170,28/11/2020,5.4,1
474170,29/11/2020,1.2,3
474170,01/12/2020,6,2
474170,02/12/2020,2.3,3
474170,03/12/2020,3.4,2
474170,04/12/2020,3.6,3
474170,05/12/2020,3.6,2
474170,06/12/2020,4.7,3
474170,07/12/2020,3.7,4
474170,08/12/2020,2.4,3
474170,09/12/2020,6.4,3
474170,10/12/2020,1,1
474170,11/12/2020,1.7,3
474170,13/12/2020,5.8,2
474170,14/12/2020,4.4,1
474170,15/12/2020,3.9,3
474170,16/12/2020,6.5,2
474170,17/12/2020,5.5,2
474170,18/12/2020,5.4,3
474170,19/12/2020,5.2,1
474170,20/12/2020,3.1,3
474170,21/12/2020,2.6,2
474170,22/12/2020,2,2
474170,23/12/2020,3.8,2
474170,25/12/2020,2.3,1
474170,26/12/2020,3.4,2
474170,27/12/2020,5.2,2
474170,28/12/2020,6.3,2
474170,29/12/2020,5.9,1
474170,30/12/2020,5.3,1
474170,31/12/2020,2.7,3
474170,02/01/2021,2.3,1
474170,03/01/2021,1.4,2
474170,04/01/2021,2.3,3
474170,05/01/2021,13.0,6
474170,06/01/2021,13.0,4
474170,07/01/2021,10.0,6
474170,08/01/2021,12.0,4
474170,09/01/2021,13.0,4
474170,10/01/2021,14.0,4
474170,11/01/2021,15.0,4
474170,13/01/2021,14.0,4
474170,14/01/2021,11.0,5
474170,15/01/2021,13.0,4
474170,16/01/2021,11.0,6
474170,17/01/2021,10.0,4
474170,18/01/2021,13.0,6
475675,27/11/2020,4.5,2
475675,28/11/2020,6.5,1
475675,29/11/2020,2.3,3
475675,30/11/2020,3.3,3
475675,01/12/2020,1.1,3
475675,02/12/2020,2,3
475675,03/12/2020,2,1
475675,04/12/2020,6.6,3
475675,05/12/2020,6.6,3
475675,06/12/2020,5,4
475675,07/12/2020,1.6,2
475675,08/12/2020,1.8,3
475675,09/12/2020,6.4,3
475675,10/12/2020,2.5,3
475675,11/12/2020,2.4,2
475675,12/12/2020,2.8,3
475675,13/12/2020,6,2
475675,14/12/2020,5.9,4
475675,16/12/2020,4.1,1
475675,17/12/2020,1.6,4
475675,18/12/2020,4.5,3
475675,19/12/2020,5.2,2
475675,20/12/2020,4.8,2
475675,21/12/2020,3.1,1
475675,22/12/2020,4.9,3
475675,23/12/2020,1.6,1
475675,24/12/2020,3.3,3
475675,25/12/2020,3.8,2
475675,26/12/2020,4.7,1
475675,27/12/2020,3.7,2
475675,29/12/2020,6.2,4
475675,30/12/2020,5.4,2
475675,31/12/2020,3,2
475675,01/01/2021,5.4,4
475675,02/01/2021,1.6,3
475675,04/01/2021,5.2,2
475675,05/01/2021,9.1,3
475675,06/01/2021,7,4
475675,07/01/2021,3.6,2
475675,08/01/2021,4.5,3
475675,09/01/2021,8.9,3
475675,10/01/2021,4.5,3
475675,11/01/2021,4.7,2
475675,12/01/2021,5,3
475675,13/01/2021,8.3,2
475675,14/01/2021,8.3,4
475675,16/01/2021,6.8,1
475675,17/01/2021,4.1,4
475675,18/01/2021,6.8,3
475705,27/11/2020,6.7,1
475705,29/11/2020,4.7,2
475705,30/11/2020,2.4,4
475705,01/12/2020,4.1,3
475705,02/12/2020,6.2,1
475705,03/12/2020,6,2
475705,04/12/2020,4.1,1
475705,05/12/2020,4.7,3
475705,06/12/2020,2.4,2
475705,07/12/2020,4.6,3
475705,08/12/2020,2.1,3
475705,09/12/2020,6.6,1
475705,10/12/2020,6.5,1
475705,11/12/2020,6,2
475705,12/12/2020,2,3
475705,13/12/2020,1.6,1
475705,14/12/2020,6.9,2
475705,16/12/2020,3.5,1
475705,18/12/2020,1.4,4
475705,19/12/2020,3.2,3
475705,20/12/2020,3.6,3
475705,21/12/2020,4.1,1
475705,22/12/2020,4.6,3
475705,23/12/2020,3.3,1
475705,24/12/2020,3.4,2
475705,25/12/2020,1.5,4
475705,26/12/2020,3.2,3
475705,27/12/2020,1.7,1
475705,28/12/2020,1.7,2
475705,29/12/2020,1.8,1
475705,30/12/2020,1.4,1
475705,31/12/2020,5,3
475705,01/01/2021,1.7,1
475705,02/01/2021,3.4,4
475705,03/01/2021,3.4,4
475705,04/01/2021,5,2
475705,05/01/2021,13.0,5
475705,06/01/2021,12.0,5
475705,07/01/2021,12.0,4
475705,08/01/2021,12.0,5
475705,09/01/2021,10.0,6
475705,10/01/2021,12.0,5
475705,11/01/2021,13.0,4
475705,12/01/2021,15.0,6
475705,13/01/2021,10.0,4
475705,14/01/2021,14.0,5
475705,16/01/2021,13.0,6
475705,18/01/2021,10.0,5
476778,27/11/2020,4,4
476778,28/11/2020,1.1,2
476778,29/11/2020,3.3,1
476778,30/11/2020,3.2,1
476778,01/12/2020,1.8,1
476778,02/12/2020,2.1,4
476778,03/12/2020,6.3,2
476778,04/12/2020,1.7,2
476778,05/12/2020,2.7,3
476778,06/12/2020,3.2,3
476778,07/12/2020,4.3,4
476778,08/12/2020,3.7,2
476778,09/12/2020,3.8,2
476778,10/12/2020,6.9,3
476778,11/12/2020,2.9,1
476778,12/12/2020,4.8,1
476778,13/12/2020,1.7,2
476778,14/12/2020,4,2
476778,15/12/2020,1.7,3
476778,16/12/2020,2.2,2
476778,17/12/2020,2.4,1
476778,18/12/2020,6.7,3
476778,19/12/2020,4.3,3
476778,21/12/2020,3.1,3
476778,22/12/2020,5.2,3
476778,23/12/2020,2,2
476778,24/12/2020,6,1
476778,25/12/2020,4.6,1
476778,26/12/2020,4.6,2
476778,27/12/2020,1.4,1
476778,28/12/2020,2.7,1
476778,29/12/2020,6.9,3
476778,31/12/2020,3.7,2
476778,01/01/2021,1,3
476778,02/01/2021,4.9,3
476778,03/01/2021,4.2,1
476778,04/01/2021,2.6,3
476778,05/01/2021,4.9,3
476778,06/01/2021,5.9,3
476778,07/01/2021,6.6,4
476778,08/01/2021,6.5,2
476778,09/01/2021,6.7,2
476778,10/01/2021,9.3,3
476778,11/01/2021,5.5,1
476778,12/01/2021,7.7,1
476778,13/01/2021,4.5,2
476778,14/01/2021,6.4,2
476778,15/01/2021,4,3
476778,16/01/2021,4.6,2
476778,17/01/2021,5.2,1
476778,18/01/2021,9,3
476815,27/11/2020,3.7,3
476815,28/11/2020,1.4,2
476815,29/11/2020,2.9,2
476815,30/11/2020,3,3
476815,01/12/2020,3.2,1
476815,02/12/2020,3.2,3
476815,03/12/2020,3.6,2
476815,04/12/2020,6.7,2
476815,05/12/2020,5.3,3
476815,06/12/2020,2.3,2
476815,07/12/2020,4.4,2
476815,08/12/2020,3.5,1
476815,09/12/2020,2.7,1
476815,10/12/2020,5.8,4
476815,11/12/2020,4.4,1
476815,12/12/2020,1.9,2
476815,13/12/2020,5.5,1
476815,15/12/2020,6.5,2
476815,16/12/2020,5.6,3
476815,17/12/2020,2.7,1
476815,18/12/2020,6,3
476815,19/12/2020,4,1
476815,20/12/2020,2.7,2
476815,21/12/2020,5.4,1
476815,22/12/2020,5.8,3
476815,23/12/2020,5.9,1
476815,24/12/2020,4.2,4
476815,25/12/2020,4.9,1
476815,26/12/2020,4.5,3
476815,27/12/2020,5.2,2
476815,28/12/2020,5.8,2
476815,30/12/2020,1.9,1
476815,31/12/2020,5.8,1
476815,01/01/2021,6.9,2
476815,02/01/2021,6.7,1
476815,03/01/2021,1,4
476815,04/01/2021,2.9,3
476815,05/01/2021,12.0,6
476815,06/01/2021,14.0,6
476815,07/01/2021,13.0,6
476815,08/01/2021,15.0,4
476815,09/01/2021,14.0,6
476815,10/01/2021,13.0,6
476815,11/01/2021,11.0,6
476815,12/01/2021,12.0,4
476815,13/01/2021,10.0,4
476815,15/01/2021,12.0,6
476815,16/01/2021,14.0,4
476815,17/01/2021,13.0,6
476815,18/01/2021,13.0,5
477562,27/11/2020,6.6,1
477562,28/11/2020,4.8,3
477562,29/11/2020,4.6,1
477562,30/11/2020,1.1,3
477562,01/12/2020,5.1,1
477562,02/12/2020,2.7,4
477562,03/12/2020,6.4,1
477562,04/12/2020,4.2,1
477562,05/12/2020,2.8,2
477562,06/12/2020,6.6,3
477562,07/12/2020,1.5,3
477562,10/12/2020,3,1
477562,11/12/2020,1.9,1
477562,12/12/2020,3.8,4
477562,13/12/2020,2.7,2
477562,14/12/2020,6.2,1
477562,15/12/2020,3.6,4
477562,16/12/2020,4.4,2
477562,17/12/2020,2.7,2
477562,18/12/2020,3.9,1
477562,20/12/2020,5.5,2
477562,21/12/2020,2.6,3
477562,22/12/2020,1.5,2
477562,23/12/2020,4.9,2
477562,24/12/2020,6.2,2
477562,25/12/2020,4.1,2
477562,26/12/2020,5,2
477562,27/12/2020,5.2,3
477562,28/12/2020,3.7,1
477562,29/12/2020,3.8,3
477562,30/12/2020,2.9,2
477562,31/12/2020,6.7,1
477562,01/01/2021,6.7,4
477562,02/01/2021,5.2,1
477562,03/01/2021,6.4,1
477562,04/01/2021,1.7,1
477562,05/01/2021,5.7,2
477562,06/01/2021,9.5,3
477562,07/01/2021,4.3,3
477562,10/01/2021,5.2,1
477562,11/01/2021,4.8,1
477562,12/01/2021,6.7,4
477562,13/01/2021,5,2
477562,14/01/2021,8.9,1
477562,15/01/2021,5.9,4
477562,16/01/2021,6.4,2
477562,17/01/2021,5.4,2
477562,18/01/2021,6.7,1
478872,27/11/2020,2.6,2
478872,28/11/2020,3.3,2
478872,29/11/2020,1.7,1
478872,30/11/2020,5.5,2
478872,01/12/2020,5.5,1
478872,02/12/2020,4.4,1
478872,03/12/2020,1.2,2
478872,04/12/2020,6.4,1
478872,05/12/2020,1.4,2
478872,06/12/2020,3.4,2
478872,07/12/2020,2.5,2
478872,08/12/2020,2.8,3
478872,09/12/2020,4.8,1
478872,10/12/2020,4.6,3
478872,11/12/2020,3.4,3
478872,12/12/2020,5.6,2
478872,13/12/2020,5.6,2
478872,14/12/2020,1.7,1
478872,15/12/2020,3.9,3
478872,16/12/2020,3.5,3
478872,17/12/2020,4.8,1
478872,18/12/2020,3.4,3
478872,19/12/2020,2.3,2
478872,20/12/2020,6,2
478872,21/12/2020,2.9,1
478872,22/12/2020,6.4,1
478872,23/12/2020,1,3
478872,24/12/2020,4.4,1
478872,26/12/2020,1.1,4
478872,27/12/2020,5.4,3
478872,28/12/2020,5.8,4
478872,29/12/2020,3.4,1
478872,30/12/2020,3.5,4
478872,31/12/2020,2,2
478872,01/01/2021,3.7,2
478872,02/01/2021,4.5,1
478872,03/01/2021,3,4
478872,05/01/2021,12.0,5
478872,06/01/2021,10.0,4
478872,07/01/2021,13.0,6
478872,08/01/2021,11.0,4
478872,09/01/2021,11.0,5
478872,10/01/2021,13.0,4
478872,11/01/2021,12.0,5
478872,12/01/2021,11.0,5
478872,13/01/2021,13.0,4
478872,14/01/2021,11.0,5
478872,15/01/2021,11.0,5
478872,16/01/2021,15.0,4
478872,17/01/2021,14.0,4
478872,18/01/2021,13.0,6
479275,27/11/2020,4.5,1
479275,29/11/2020,5.6,3
479275,30/11/2020,1.8,2
479275,01/12/2020,6.8,2
479275,02/12/2020,6.9,2
479275,03/12/2020,2.4,1
479275,04/12/2020,2.2,2
479275,05/12/2020,5.5,1
479275,06/12/2020,4,3
479275,07/12/2020,1.4,4
479275,08/12/2020,5.4,3
479275,09/12/2020,6.3,2
479275,10/12/2020,5.3,3
479275,11/12/2020,5.6,3
479275,12/12/2020,4.4,1
479275,13/12/2020,1.3,2
479275,14/12/2020,6.4,3
479275,15/12/2020,1.3,1
479275,16/12/2020,4.2,3
479275,17/12/2020,5.5,2
479275,18/12/2020,2.8,2
479275,19/12/2020,6.4,1
479275,20/12/2020,4,3
479275,21/12/2020,5.8,3
479275,22/12/2020,6.2,4
479275,23/12/2020,6.6,2
479275,24/12/2020,4.7,1
479275,25/12/2020,1.8,3
479275,27/12/2020,4.5,2
479275,28/12/2020,1.3,4
479275,29/12/2020,4.1,2
479275,30/12/2020,5.2,3
479275,31/12/2020,2.4,4
479275,01/01/2021,1.2,3
479275,02/01/2021,4.1,3
479275,03/01/2021,2.1,4
479275,04/01/2021,1.7,4
479275,05/01/2021,8.2,1
479275,06/01/2021,6,3
479275,07/01/2021,4.3,4
479275,08/01/2021,8.3,3
479275,09/01/2021,8.7,2
479275,10/01/2021,8.2,3
479275,11/01/2021,8.2,3
479275,12/01/2021,7.3,1
479275,13/01/2021,4,2
479275,14/01/2021,8.9,3
479275,15/01/2021,3.8,1
479275,16/01/2021,6.3,3
479275,17/01/2021,7.6,2
479275,18/01/2021,5.4,2
480573,27/11/2020,3.1,1
480573,28/11/2020,3.3,3
480573,29/11/2020,1.7,1
480573,30/11/2020,5.7,4
480573,01/12/2020,4.3,2
480573,02/12/2020,2.1,3
480573,03/12/2020,3,3
480573,04/12/2020,1.9,2
480573,05/12/2020,4.1,3
480573,06/12/2020,5.2,4
480573,07/12/2020,2.1,2
480573,08/12/2020,5.3,1
480573,09/12/2020,1.8,3
480573,10/12/2020,3.5,1
480573,11/12/2020,6.7,2
480573,12/12/2020,6,1
480573,13/12/2020,5.6,1
480573,14/12/2020,4.2,2
480573,15/12/2020,2.2,2
480573,16/12/2020,3.2,3
480573,17/12/2020,6.2,1
480573,18/12/2020,3.8,1
480573,19/12/2020,6.3,1
480573,20/12/2020,3,3
480573,22/12/2020,1.7,3
480573,23/12/2020,1.3,2
480573,24/12/2020,4.6,1
480573,25/12/2020,2.2,1
480573,26/12/2020,4.9,4
480573,27/12/2020,1.5,2
480573,28/12/2020,1.5,2
480573,29/12/2020,6.9,3
480573,30/12/2020,1.8,1
480573,31/12/2020,6.5,2
480573,01/01/2021,2.1,3
480573,03/01/2021,1.6,1
480573,04/01/2021,1,3
480573,05/01/2021,13.0,4
480573,06/01/2021,11.0,5
480573,07/01/2021,12.0,4
480573,08/01/2021,15.0,5
480573,09/01/2021,13.0,4
480573,10/01/2021,15.0,4
480573,11/01/2021,15.0,5
480573,12/01/2021,14.0,4
480573,13/01/2021,13.0,5
480573,14/01/2021,14.0,4
480573,15/01/2021,15.0,5
480573,16/01/2021,15.0,4
480573,17/01/2021,11.0,5
480573,18/01/2021,13.0,4
484652,27/11/2020,4.4,1
484652,28/11/2020,4.1,1
484652,29/11/2020,1.6,2
484652,30/11/2020,3.4,2
484652,01/12/2020,6,4
484652,02/12/2020,2.9,1
484652,03/12/2020,2.5,1
484652,04/12/2020,6.4,2
484652,05/12/2020,6.8,1
484652,06/12/2020,2.7,3
484652,07/12/2020,1.2,3
484652,08/12/2020,1.5,3
484652,09/12/2020,6.5,2
484652,10/12/2020,5.7,3
484652,11/12/2020,2.6,1
484652,12/12/2020,1.9,1
484652,13/12/2020,3.3,2
484652,14/12/2020,4.7,1
484652,15/12/2020,4.8,1
484652,16/12/2020,5.8,2
484652,17/12/2020,6.2,1
484652,18/12/2020,6.6,2
484652,19/12/2020,4.9,3
484652,20/12/2020,2,1
484652,21/12/2020,5,2
484652,22/12/2020,6.9,3
484652,23/12/2020,4.5,4
484652,24/12/2020,6,1
484652,25/12/2020,1.1,2
484652,27/12/2020,5.5,3
484652,28/12/2020,5.1,4
484652,30/12/2020,4.3,1
484652,31/12/2020,5.8,1
484652,01/01/2021,5.5,3
484652,03/01/2021,2,2
484652,04/01/2021,1,1
484652,05/01/2021,9.7,1
484652,06/01/2021,4.8,3
484652,07/01/2021,3.5,3
484652,08/01/2021,4.1,3
484652,09/01/2021,8.7,2
484652,10/01/2021,8.6,3
484652,11/01/2021,4.8,1
484652,12/01/2021,4.7,1
484652,13/01/2021,5.5,2
484652,14/01/2021,6.7,1
484652,15/01/2021,6.8,1
484652,16/01/2021,8.5,2
484652,17/01/2021,8.3,1
484652,18/01/2021,9,2
484922,27/11/2020,2.8,1
484922,28/11/2020,5.3,3
484922,29/11/2020,4.3,3
484922,30/11/2020,3.5,2
484922,01/12/2020,3.4,2
484922,02/12/2020,1.2,1
484922,03/12/2020,4.8,1
484922,04/12/2020,3.9,3
484922,05/12/2020,4.9,1
484922,06/12/2020,3.9,1
484922,07/12/2020,1.7,3
484922,08/12/2020,4.6,3
484922,09/12/2020,3.4,3
484922,10/12/2020,1.7,2
484922,11/12/2020,5.8,4
484922,12/12/2020,1.1,1
484922,13/12/2020,6.4,4
484922,14/12/2020,4.1,1
484922,15/12/2020,4.8,4
484922,16/12/2020,6.8,2
484922,17/12/2020,1.1,3
484922,18/12/2020,3.3,2
484922,19/12/2020,3.3,2
484922,20/12/2020,2.8,1
484922,21/12/2020,5.4,4
484922,22/12/2020,5.1,1
484922,23/12/2020,1.6,3
484922,24/12/2020,4.6,2
484922,25/12/2020,3.3,3
484922,26/12/2020,1.6,1
484922,27/12/2020,5.5,2
484922,28/12/2020,4.9,1
484922,29/12/2020,2.5,3
484922,30/12/2020,3.8,2
484922,31/12/2020,4.4,3
484922,01/01/2021,4.2,4
484922,02/01/2021,1.5,4
484922,03/01/2021,2.2,1
484922,04/01/2021,4.1,1
484922,05/01/2021,12.0,6
484922,06/01/2021,14.0,5
484922,07/01/2021,13.0,5
484922,08/01/2021,14.0,5
484922,09/01/2021,10.0,5
484922,10/01/2021,11.0,6
484922,11/01/2021,13.0,5
484922,12/01/2021,12.0,5
484922,13/01/2021,15.0,6
484922,14/01/2021,15.0,4
484922,15/01/2021,15.0,4
484922,16/01/2021,14.0,4
484922,17/01/2021,13.0,4
484922,18/01/2021,14.0,5
485046,27/11/2020,4,4
485046,28/11/2020,4.4,3
485046,29/11/2020,4.4,2
485046,30/11/2020,4.9,3
485046,01/12/2020,1.2,1
485046,02/12/2020,1.8,3
485046,03/12/2020,1.5,3
485046,04/12/2020,1.3,3
485046,05/12/2020,4.8,1
485046,06/12/2020,5.8,3
485046,07/12/2020,6.9,2
485046,08/12/2020,6.2,3
485046,09/12/2020,5,1
485046,10/12/2020,4.9,4
485046,11/12/2020,6.7,1
485046,12/12/2020,3,3
485046,13/12/2020,6,2
485046,14/12/2020,3,2
485046,15/12/2020,2.6,1
485046,16/12/2020,6.8,3
485046,17/12/2020,4.1,2
485046,19/12/2020,6.4,1
485046,20/12/2020,6.8,2
485046,22/12/2020,3.2,1
485046,23/12/2020,2.3,3
485046,24/12/2020,1.3,2
485046,25/12/2020,3.6,2
485046,26/12/2020,6.6,2
485046,27/12/2020,3.5,3
485046,28/12/2020,4.6,1
485046,29/12/2020,6.2,2
485046,30/12/2020,4.1,2
485046,31/12/2020,6.4,1
485046,01/01/2021,1.8,1
485046,02/01/2021,5,2
485046,03/01/2021,5.1,4
485046,04/01/2021,4.3,2
485046,05/01/2021,7.3,1
485046,06/01/2021,8.5,3
485046,07/01/2021,9.7,2
485046,08/01/2021,9.1,3
485046,09/01/2021,7.4,1
485046,10/01/2021,7.1,4
485046,11/01/2021,9.3,1
485046,12/01/2021,5.3,3
485046,13/01/2021,8.5,2
485046,14/01/2021,5.4,2
485046,15/01/2021,5.1,1
485046,16/01/2021,8.9,3
485046,17/01/2021,6.3,2
485731,27/11/2020,3.6,3
485731,28/11/2020,5.7,4
485731,29/11/2020,1.1,3
485731,30/11/2020,2.6,3
485731,01/12/2020,2.3,2
485731,02/12/2020,5.6,3
485731,03/12/2020,1.2,1
485731,04/12/2020,3.4,2
485731,05/12/2020,4.9,1
485731,06/12/2020,5.3,4
485731,07/12/2020,4,2
485731,08/12/2020,6.9,1
485731,09/12/2020,4.9,2
485731,10/12/2020,4.2,3
485731,11/12/2020,4.1,4
485731,12/12/2020,2.3,1
485731,13/12/2020,3,3
485731,14/12/2020,2.4,3
485731,15/12/2020,3.1,4
485731,16/12/2020,4.4,3
485731,17/12/2020,4.5,2
485731,18/12/2020,1.4,1
485731,19/12/2020,5.9,4
485731,20/12/2020,2.4,2
485731,21/12/2020,1.7,2
485731,22/12/2020,5.8,1
485731,23/12/2020,6.8,1
485731,24/12/2020,1.7,3
485731,25/12/2020,6.2,3
485731,26/12/2020,4.1,3
485731,27/12/2020,3.7,3
485731,28/12/2020,3.8,3
485731,29/12/2020,6.2,4
485731,30/12/2020,5.5,1
485731,01/01/2021,2.9,1
485731,02/01/2021,5.9,3
485731,03/01/2021,5.3,1
485731,04/01/2021,2.5,1
485731,05/01/2021,14.0,6
485731,06/01/2021,13.0,6
485731,07/01/2021,13.0,6
485731,08/01/2021,11.0,4
485731,09/01/2021,10.0,4
485731,10/01/2021,13.0,6
485731,11/01/2021,12.0,6
485731,12/01/2021,13.0,4
485731,13/01/2021,14.0,4
485731,14/01/2021,15.0,6
485731,15/01/2021,12.0,5
485731,16/01/2021,15.0,5
485731,17/01/2021,15.0,6
485731,18/01/2021,10.0,6
487812,28/11/2020,2.6,3
487812,29/11/2020,2.8,1
487812,30/11/2020,1.3,1
487812,01/12/2020,3.6,4
487812,02/12/2020,1.4,2
487812,03/12/2020,3.2,1
487812,04/12/2020,5.8,3
487812,05/12/2020,1.1,2
487812,06/12/2020,3,2
487812,07/12/2020,4.5,1
487812,08/12/2020,5.1,2
487812,09/12/2020,1.5,3
487812,10/12/2020,6.1,3
487812,11/12/2020,3,2
487812,12/12/2020,6,1
487812,13/12/2020,5.5,4
487812,14/12/2020,6.7,3
487812,15/12/2020,5.8,2
487812,16/12/2020,6.5,2
487812,17/12/2020,5.2,4
487812,18/12/2020,1.6,3
487812,19/12/2020,1.7,1
487812,20/12/2020,3.9,1
487812,21/12/2020,4,3
487812,22/12/2020,6.4,3
487812,23/12/2020,2.8,3
487812,24/12/2020,1.1,2
487812,26/12/2020,4.5,1
487812,27/12/2020,4.5,3
487812,28/12/2020,2.7,1
487812,29/12/2020,1.2,3
487812,30/12/2020,3,1
487812,31/12/2020,3.5,3
487812,01/01/2021,3.3,3
487812,02/01/2021,5.5,2
487812,03/01/2021,4.8,3
487812,04/01/2021,4.2,3
487812,05/01/2021,3.3,2
487812,06/01/2021,5.9,2
487812,07/01/2021,7.3,1
487812,08/01/2021,7.5,2
487812,09/01/2021,4.3,3
487812,10/01/2021,8.5,3
487812,11/01/2021,5.6,2
487812,12/01/2021,8.2,1
487812,13/01/2021,7.9,4
487812,14/01/2021,8.9,3
487812,15/01/2021,7.9,2
487812,16/01/2021,9,2
487812,17/01/2021,7.7,4
487812,18/01/2021,4,3
490129,27/11/2020,5.7,3
490129,28/11/2020,5.7,1
490129,29/11/2020,2.1,4
490129,30/11/2020,3,2
490129,01/12/2020,1.3,2
490129,02/12/2020,2.1,2
490129,03/12/2020,6.5,3
490129,04/12/2020,4.6,2
490129,05/12/2020,5,4
490129,06/12/2020,2.1,4
490129,07/12/2020,4.2,3
490129,08/12/2020,1.1,1
490129,09/12/2020,3.8,1
490129,10/12/2020,2.6,4
490129,11/12/2020,4,1
490129,12/12/2020,5.9,2
490129,13/12/2020,2.3,1
490129,14/12/2020,6.7,4
490129,15/12/2020,5.7,3
490129,16/12/2020,1.1,2
490129,17/12/2020,4.8,3
490129,18/12/2020,1.9,2
490129,20/12/2020,6.4,1
490129,21/12/2020,3.9,3
490129,22/12/2020,3.4,3
490129,24/12/2020,4.9,1
490129,25/12/2020,4.9,4
490129,26/12/2020,2.3,2
490129,27/12/2020,1.7,3
490129,28/12/2020,3.9,1
490129,29/12/2020,6.1,1
490129,30/12/2020,2.5,3
490129,31/12/2020,1.2,2
490129,01/01/2021,6.9,1
490129,02/01/2021,1.3,2
490129,03/01/2021,5.2,4
490129,04/01/2021,2.2,1
490129,05/01/2021,11.0,4
490129,06/01/2021,13.0,6
490129,07/01/2021,15.0,6
490129,08/01/2021,13.0,5
490129,09/01/2021,12.0,4
490129,10/01/2021,13.0,6
490129,11/01/2021,15.0,4
490129,12/01/2021,10.0,6
490129,13/01/2021,13.0,5
490129,14/01/2021,15.0,6
490129,15/01/2021,11.0,5
490129,16/01/2021,10.0,5
490129,17/01/2021,13.0,4
490129,18/01/2021,15.0,4
493989,27/11/2020,4.1,3
493989,28/11/2020,5.4,2
493989,29/11/2020,3.1,1
493989,30/11/2020,2.5,2
493989,01/12/2020,5.2,4
493989,02/12/2020,6.6,2
493989,03/12/2020,1.6,3
493989,04/12/2020,5.9,4
493989,05/12/2020,4.7,2
493989,06/12/2020,3,3
493989,07/12/2020,6.8,2
493989,10/12/2020,5.3,4
493989,11/12/2020,4.4,4
493989,12/12/2020,1.7,2
493989,13/12/2020,5.5,4
493989,14/12/2020,6.3,2
493989,16/12/2020,3.9,1
493989,17/12/2020,5.1,1
493989,18/12/2020,5.8,3
493989,19/12/2020,5.2,3
493989,20/12/2020,6.1,1
493989,21/12/2020,1,2
493989,22/12/2020,1.5,4
493989,23/12/2020,3.2,2
493989,24/12/2020,5.8,1
493989,25/12/2020,5.5,2
493989,26/12/2020,2.2,1
493989,28/12/2020,3.6,3
493989,30/12/2020,2.9,3
493989,31/12/2020,3,1
493989,01/01/2021,1.9,3
493989,02/01/2021,2,2
493989,03/01/2021,6.7,3
493989,04/01/2021,4.8,3
493989,05/01/2021,6.8,2
493989,06/01/2021,5.7,3
493989,07/01/2021,9.6,2
493989,10/01/2021,8,4
493989,11/01/2021,7.2,4
493989,12/01/2021,3.8,2
493989,13/01/2021,8.2,4
493989,14/01/2021,8.9,2
493989,16/01/2021,6.7,1
493989,17/01/2021,7.6,1
493989,18/01/2021,8.3,3
496023,27/11/2020,6.6,2
496023,28/11/2020,6.3,3
496023,29/11/2020,6.7,4
496023,30/11/2020,2,2
496023,01/12/2020,5.8,1
496023,02/12/2020,1.2,3
496023,03/12/2020,6.5,1
496023,04/12/2020,4,1
496023,05/12/2020,5.1,2
496023,06/12/2020,4.9,3
496023,07/12/2020,2.8,2
496023,10/12/2020,1.7,3
496023,11/12/2020,5.7,3
496023,12/12/2020,2.2,4
496023,13/12/2020,6.1,2
496023,14/12/2020,2.9,2
496023,16/12/2020,4.1,4
496023,17/12/2020,5.9,3
496023,18/12/2020,2.6,4
496023,19/12/2020,4.6,1
496023,20/12/2020,2.8,1
496023,21/12/2020,2.9,3
496023,22/12/2020,3.7,2
496023,23/12/2020,1.6,1
496023,24/12/2020,1.6,3
496023,25/12/2020,6.2,1
496023,26/12/2020,3.5,3
496023,27/12/2020,1.7,3
496023,28/12/2020,1.2,1
496023,29/12/2020,2.2,3
496023,30/12/2020,5.9,3
496023,31/12/2020,5.3,3
496023,02/01/2021,3.1,1
496023,03/01/2021,4.1,2
496023,04/01/2021,4.8,1
496023,05/01/2021,13.0,6
496023,06/01/2021,11.0,5
496023,07/01/2021,14.0,5
496023,10/01/2021,12.0,5
496023,11/01/2021,14.0,5
496023,12/01/2021,12.0,6
496023,13/01/2021,10.0,6
496023,14/01/2021,10.0,4
496023,16/01/2021,15.0,4
496023,17/01/2021,14.0,5
496023,18/01/2021,13.0,6
497604,27/11/2020,4.5,1
497604,28/11/2020,6.4,3
497604,29/11/2020,3,1
497604,01/12/2020,5.9,2
497604,02/12/2020,2.3,1
497604,07/12/2020,4.3,1
497604,08/12/2020,2.1,3
497604,09/12/2020,4.5,4
497604,10/12/2020,2,2
497604,11/12/2020,3.5,4
497604,12/12/2020,6.9,1
497604,13/12/2020,4.7,2
497604,14/12/2020,3.5,2
497604,15/12/2020,5.1,3
497604,16/12/2020,3.9,4
497604,17/12/2020,2.9,1
497604,18/12/2020,4.4,2
497604,19/12/2020,1.5,1
497604,20/12/2020,6,3
497604,21/12/2020,3.8,3
497604,22/12/2020,2.6,2
497604,24/12/2020,2.1,2
497604,26/12/2020,1.7,2
497604,27/12/2020,6.2,1
497604,28/12/2020,1,3
